tenure,MonthlyCharges,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,DeviceProtection,HC_Cluster
-0.9924020376385531,-1.1802644800369129,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,2
-1.0331224013585834,0.6576830021468192,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.4508197855632678,-1.5009913010689746,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.4508197855632678,1.5617005702371902,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
0.7992939660427822,1.3872118852197473,One year,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,0
1.6137012404433893,1.4270950132237343,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,No,0
-0.015113308357824713,-1.5109620830699715,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.6137012404433893,-1.4860351280674797,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.1724382780983114,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
0.3920903288424788,-0.035286346922454,One year,DSL,Credit card (automatic),No,Yes,Yes,No,No,0
-0.30015585439803716,-1.329826210051864,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.5142514200025698,-0.4607063789649817,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,2
0.43281069256250915,-0.14496494893341827,One year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
0.18848851024232702,0.4815325201292102,One year,DSL,Mailed check,No,No,Yes,Yes,Yes,0
-0.5037576729981889,0.6992279271509723,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
-1.1552834925186746,-1.3397969920528607,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
1.247217966963116,1.506861269231708,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-1.1960038562387048,0.8620840331672525,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,No,2
1.369379058123207,-1.3115464430500368,Two year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
-0.1779947632379461,1.3606231332170895,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-0.9924020376385531,0.6792863631489789,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
1.5729808767233588,-1.343120586053193,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-1.3464441800535252,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
1.6137012404433893,-1.3181936310507012,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.6666391278783103,-0.3393951979528547,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,2
1.369379058123207,1.0581760791868549,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,Yes,0
-0.8702409464784621,0.39013368512007346,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.758573602322752,0.544680806135523,One year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.9924020376385531,-0.8728320350061801,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,No,2
-0.748079855318371,0.9352031011745621,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
-1.1552834925186746,0.9551446651765553,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,No,2
1.5322605130033284,0.6626683931473177,Two year,DSL,Mailed check,No,No,Yes,Yes,Yes,0
1.5322605130033284,0.04115631508518757,Two year,DSL,Electronic check,No,Yes,Yes,No,No,0
0.880734693482843,1.221032185203135,One year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,0
-0.1779947632379461,0.33695618111475767,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No,No,2
-0.3408762181180675,-1.462769970065154,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.4915401492832983,-0.11006721192992953,Two year,DSL,Credit card (automatic),Yes,No,No,No,No,0
0.3920903288424788,-0.3410569949530208,Month-to-month,DSL,Mailed check,No,No,Yes,No,No,2
-1.2367242199587352,0.16080569909714826,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.26992923768238775,1.1628692901973208,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
0.5142514200025698,1.4952286902305454,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
1.6137012404433893,0.534710024134526,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
0.22920887396235737,-1.477726143066649,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.6137012404433893,0.10098100709116792,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,0
-1.2774445836787656,-1.3530913680541898,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.6137012404433893,-1.4943441130683104,Two year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
0.9214550572028734,-1.2982520670487077,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.758573602322752,-0.28621769394753876,One year,DSL,Electronic check,Yes,Yes,No,Yes,Yes,0
1.247217966963116,0.7291402731539627,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
-1.2774445836787656,-1.4744025490663168,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.38159658183809786,-1.4993295040688086,Two year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-0.47233895796614456,Month-to-month,DSL,Electronic check,No,No,No,No,No,2
-1.2367242199587352,-0.34604238595351905,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,No,2
0.7992939660427822,1.440389389225063,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,0
0.14776814652229667,-0.3427187919531868,One year,DSL,Mailed check,No,No,Yes,No,No,0
-1.2774445836787656,-0.6451658459834212,Month-to-month,DSL,Mailed check,No,No,No,No,No,2
-0.1779947632379461,-0.19149526493806968,One year,DSL,Mailed check,No,No,Yes,No,Yes,0
-1.0331224013585834,0.15582030809665018,One year,DSL,Electronic check,No,No,Yes,Yes,Yes,0
-0.748079855318371,1.1894580421999785,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.6137012404433893,0.006258578081699082,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-1.2774445836787656,-1.4710789550659844,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.9109613101984924,-1.5259182560714666,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.3920903288424788,-1.4943441130683104,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,-1.3198554280508674,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,No,2
-1.1552834925186746,0.33363258711442517,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,Yes,2
1.6137012404433893,1.6464522172456624,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.5037576729981889,-1.3397969920528607,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
1.247217966963116,1.476948923228718,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
0.9621754209229036,-0.6551366279844181,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,No,Yes,0
-1.1145631287986442,-0.4573827849646494,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,No,2
1.6137012404433893,1.5184938482328711,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
1.4508197855632678,0.6610065961471517,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,Yes,2
1.4100994218432374,-0.15659752793458118,One year,DSL,Mailed check,No,Yes,Yes,No,No,0
-0.9924020376385531,-0.6684310039857471,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,No,2
0.7992939660427822,0.9468356801757247,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,No,2
-0.5851984004382496,-1.479387940066815,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.0843365120829946,-1.3065610520495383,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.125056875803025,-1.4677553610656522,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,0.9750862291785486,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.0843365120829946,-0.9958050130184734,One year,DSL,Mailed check,No,No,Yes,No,Yes,0
0.5549717837226001,-0.13333236993225536,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
-1.1145631287986442,-0.44575020596348647,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
1.0843365120829946,-0.023653767921291324,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
1.5322605130033284,0.6659919871476498,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
-0.748079855318371,0.2073360151017999,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
0.47353105628253944,-0.4856333339674735,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,2
1.2879383306831464,0.9917041991802098,Two year,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,Yes,0
1.0436161483629645,-0.16656830993557784,Two year,DSL,Mailed check,No,Yes,Yes,Yes,Yes,0
0.5549717837226001,1.1794872601989819,One year,Fiber optic,Electronic check,No,Yes,No,Yes,No,0
1.0436161483629645,1.1346187411944968,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.6137012404433893,1.0947356131905097,Two year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,0
-0.0965540357978854,-0.8130073430001998,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,Yes,2
-0.8702409464784621,-0.1499503399339166,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No,No,2
0.06632741908223598,-0.28289409994720643,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,Yes,2
0.880734693482843,-0.6169152969805971,Two year,DSL,Bank transfer (automatic),No,No,Yes,No,No,0
-1.1960038562387048,-0.47067716096597834,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,2
1.6137012404433893,-1.3248408190513656,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.3106496014024181,0.6676537841478158,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,Yes,2
-1.2367242199587352,0.03118553308419093,Month-to-month,DSL,Mailed check,No,No,No,Yes,No,2
0.880734693482843,-0.046918925923616905,Two year,DSL,Credit card (automatic),No,No,No,No,Yes,2
-0.748079855318371,-0.48729513096763954,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No,No,2
-1.2774445836787656,0.19071804510013865,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
-0.9109613101984924,1.0000131841810405,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,Yes,2
-1.2774445836787656,-0.4856333339674735,Month-to-month,DSL,Electronic check,No,No,Yes,No,No,2
-1.2774445836787656,-1.4960059100684764,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.9621754209229036,-0.003712203919297562,One year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,No,0
1.4508197855632678,0.4931650991303729,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,0
-0.748079855318371,-1.504314895069307,One year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.4508197855632678,1.156222102196656,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,No,0
0.9214550572028734,0.3070438351117673,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.6666391278783103,-0.8595376590048512,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,No,0
-0.9516816739185228,0.4915033021302069,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.748079855318371,0.022876548083360315,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes,No,0
1.0436161483629645,1.1279715531938321,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
0.8400143297628127,-0.613591702980265,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,2
1.5322605130033284,1.1495749141959914,Two year,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,Yes,0
-0.748079855318371,1.0315873271841969,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
-0.4223169455581282,0.09101022509017127,One year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.9109613101984924,0.4449729861255557,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No,No,2
-0.13727439951791576,-1.2849576910473786,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.16080569909714826,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.6771328748826912,0.6510358141461546,One year,DSL,Electronic check,No,Yes,Yes,Yes,Yes,0
1.4508197855632678,1.1778254631988159,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
-1.2774445836787656,0.44164939212522314,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,No,2
-0.0965540357978854,-0.8113455460000336,One year,DSL,Credit card (automatic),Yes,Yes,No,No,No,0
1.6137012404433893,0.47987072312904416,Two year,DSL,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
-0.9109613101984924,-1.4577845790646555,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,0.2937494591104381,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
-0.9516816739185228,0.3319707901142591,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-1.2774445836787656,-0.49394231896830415,Month-to-month,DSL,Mailed check,No,No,Yes,No,No,2
-0.5037576729981889,0.13754054109482292,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,No,No,2
-1.2774445836787656,-1.479387940066815,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.13727439951791576,0.3735157151184122,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
-1.2774445836787656,0.3070438351117673,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,No,2
-1.1960038562387048,0.5829021371393436,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,No,No,2
-0.5037576729981889,0.8188773111629334,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,0
1.2879383306831464,1.1429277261953275,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,No,2
-1.2774445836787656,-1.481049737066981,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.0738427650786138,-1.1736172920362484,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No,No,2
0.7178532386027215,-1.4943441130683104,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,No internet service,1
-1.0738427650786138,-0.18650987393757135,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,2
-1.0331224013585834,-0.6651074099854147,Month-to-month,DSL,Electronic check,No,No,No,No,No,2
1.6137012404433893,0.8654076271675846,Two year,Fiber optic,Credit card (automatic),Yes,No,No,No,Yes,0
-0.9924020376385531,-0.5055748979694671,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,No,No,2
1.4100994218432374,1.393859073220412,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,No,0
-0.3408762181180675,0.9568064621767214,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.6137012404433893,0.9867188081797118,Two year,Fiber optic,Credit card (automatic),Yes,No,Yes,No,No,0
0.025607055362205634,-1.505976692069473,One year,No,Bank transfer (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2367242199587352,-1.3198554280508674,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
1.5322605130033284,0.10596639809166647,Two year,DSL,Mailed check,No,Yes,Yes,No,No,0
-0.4223169455581282,0.016229360082695727,One year,DSL,Bank transfer (automatic),No,No,No,Yes,Yes,0
1.0843365120829946,1.1528985081963241,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No,Yes,2
0.14776814652229667,-1.4760643460664828,One year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
0.758573602322752,-1.4893587220678117,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.8400143297628127,0.4200460311230638,One year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,0
-0.5037576729981889,-1.4976677070686424,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.247217966963116,1.1612074931971548,Two year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,Yes,0
0.3106496014024181,0.33363258711442517,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No,No,2
0.10704778280226633,-1.51594747407047,One year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.2594354906780068,0.47156173812821356,One year,Fiber optic,Bank transfer (automatic),No,No,No,No,No,0
-0.21871512695797646,1.0232783421833662,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,Yes,2
0.8400143297628127,-0.06353689592527814,One year,DSL,Credit card (automatic),No,Yes,Yes,No,No,0
0.06632741908223598,0.22561578210362715,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No,No,2
-0.5444780367182193,1.003336778181373,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
0.43281069256250915,0.7091987091519689,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No,Yes,2
-1.0738427650786138,-1.502653098069141,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.9621754209229036,-1.328164413051698,Two year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.002895784642934,-0.8462432830035223,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,2
0.06632741908223598,0.641065032145158,Month-to-month,Fiber optic,Mailed check,Yes,No,No,Yes,Yes,2
-0.9109613101984924,-0.9476129000136557,Month-to-month,DSL,Electronic check,No,Yes,No,No,No,2
-1.2774445836787656,-1.479387940066815,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.7888002190384014,-1.3580767590546883,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
0.9621754209229036,1.1246479591934997,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,No,2
0.9214550572028734,1.2924894562102784,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,Yes,2
0.14776814652229667,0.9352031011745621,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
0.5956921474426305,-1.491020519067978,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.8295205827584317,-1.4843733310673135,Month-to-month,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.6875953481498096,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-0.3408762181180675,0.5230774451333633,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.247217966963116,1.1678546811978192,One year,Fiber optic,Bank transfer (automatic),No,No,No,Yes,No,0
0.10704778280226633,-0.8279635160016948,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,Yes,2
1.4100994218432374,-0.14164135493308597,One year,DSL,Credit card (automatic),No,Yes,Yes,No,No,0
-0.30015585439803716,0.6659919871476498,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.46303730927815856,1.2991366442109427,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes,Yes,0
-0.7888002190384014,0.10098100709116792,Month-to-month,DSL,Bank transfer (automatic),No,Yes,Yes,No,No,2
0.10704778280226633,0.3469269631157543,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.5729808767233588,-1.3265026160515319,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.13727439951791576,-1.5093002860698053,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.5729808767233588,-0.5122220859701314,Two year,DSL,Electronic check,No,No,No,Yes,No,0
-1.0331224013585834,0.8055829351616043,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.002895784642934,-0.3244390249513595,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,Yes,2
1.3286586944031769,0.37850110611891075,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,No,Yes,0
-0.21871512695797646,-1.477726143066649,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.0738427650786138,0.33695618111475767,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.6137012404433893,1.7478218342557958,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-1.2774445836787656,-1.4960059100684764,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.8702409464784621,-0.6501512369839195,Month-to-month,DSL,Credit card (automatic),No,No,No,No,No,2
0.26992923768238775,-1.3148700370503688,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.0843365120829946,0.830509890164096,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,Yes,2
-0.2594354906780068,0.3402797751150897,One year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,No,0
-1.2367242199587352,-0.4922805219681379,Month-to-month,DSL,Mailed check,No,No,No,No,Yes,2
1.6137012404433893,0.03118553308419093,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,0
1.3286586944031769,0.07605405208867606,One year,DSL,Credit card (automatic),No,No,Yes,No,Yes,0
1.6137012404433893,1.5334500212343665,Two year,Fiber optic,Credit card (automatic),No,Yes,No,Yes,Yes,0
-1.0738427650786138,0.7706851981581158,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,No,2
-0.015113308357824713,-1.4943441130683104,One year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.7178532386027215,0.36354493311741554,One year,DSL,Bank transfer (automatic),No,No,No,Yes,Yes,0
1.1657772395230555,-0.08680205392760396,Two year,DSL,Mailed check,Yes,Yes,Yes,Yes,Yes,0
-0.7073594915983407,1.2127232002023045,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
1.6137012404433893,1.6747027662484868,Two year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,0
-0.9516816739185228,-1.5225946620711341,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-1.504314895069307,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.8295205827584317,0.7241548821534641,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.18848851024232702,-1.2018678410390724,Month-to-month,DSL,Credit card (automatic),No,Yes,No,No,No,2
1.1657772395230555,-1.4744025490663168,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.5851984004382496,-1.4943441130683104,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.46303730927815856,-0.6351950639824246,Month-to-month,DSL,Mailed check,No,No,No,No,No,2
1.4508197855632678,-0.2779087089467081,Two year,DSL,Mailed check,Yes,Yes,Yes,No,Yes,0
-0.8295205827584317,0.2837786771094415,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
-1.2367242199587352,-1.343120586053193,Month-to-month,DSL,Electronic check,No,No,No,No,No,2
1.2064976032430856,1.2160467942026365,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-0.13727439951791576,1.1263097561936661,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,No,2
-1.2774445836787656,-1.03568814102246,Month-to-month,DSL,Mailed check,No,Yes,No,No,No,2
-1.1145631287986442,0.50313588113137,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,Yes,2
-1.2774445836787656,-1.46443176706532,Month-to-month,No,Electronic check,No,No internet service,No internet service,No internet service,No internet service,1
1.2064976032430856,1.3057838322116073,Two year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
0.14776814652229667,-1.479387940066815,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.1779947632379461,1.2808568772091153,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,2
1.4915401492832983,0.29707305311077065,One year,DSL,Credit card (automatic),No,Yes,Yes,Yes,No,0
-0.8702409464784621,1.044881703185526,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,No,2
1.247217966963116,1.461992750227223,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,2
-0.38159658183809786,-1.4827115340671475,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.9109613101984924,-1.4960059100684764,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.5729808767233588,-1.289943082047877,Two year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
0.5142514200025698,0.17576187209864347,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,No,2
1.5322605130033284,-1.3530913680541898,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.4223169455581282,0.6643301901474837,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.7992939660427822,-1.3863273080575123,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.9214550572028734,1.3091074262119398,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
1.3286586944031769,-0.15992112193491323,Two year,DSL,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
1.6137012404433893,-1.502653098069141,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.9109613101984924,-1.5009913010689746,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,-1.4860351280674797,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.1145631287986442,0.6909189421501416,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.3408762181180675,0.4599291591270504,Two year,DSL,Credit card (automatic),No,No,Yes,Yes,Yes,0
1.6137012404433893,1.7295420672539685,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.46303730927815856,-0.7049905379894018,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes,No,0
1.4915401492832983,-0.13167057293208934,One year,DSL,Credit card (automatic),Yes,Yes,No,Yes,Yes,0
0.47353105628253944,-0.32776261895169184,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No,No,2
1.1657772395230555,0.014567563082529699,One year,DSL,Electronic check,Yes,No,No,Yes,Yes,0
-0.3408762181180675,1.2692242982079527,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,Yes,2
-1.2774445836787656,0.85876043916692,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,No,2
